id,address,date,price,bedrooms,bathrooms,carparks
405209662,3 ICETON STREET BURWOOD NSW 2134,1991-05-17,180000,,,
405202456,8 / 36 ST HILLIERS ROAD AUBURN NSW 2144,1991-12-03,103000,,,
405202611,60 PINNACLE ROAD ORANGE NSW 2800,1991-08-31,0,,,
405202157,17 BAKER STREET SPRING HILL NSW 2800,1991-10-10,42000,,,
405202541,2 STRATHROY AVENUE OBERON NSW 2787,1991-11-21,82500,,,
405203383,12 / 90 REGENT STREET REGENTS PARK NSW 2143,1991-04-08,18500,,,
405202950,31 ANGUS AVENUE AUBURN NSW 2144,1991-03-22,136100,,,
405202940,93 EDWIN STREET CROYDON NSW 2132,1991-04-19,160000,,,
405202975,21 KIHILLA ROAD AUBURN NSW 2144,1991-11-20,0,,,
405203092,4 NICOLE DRIVE ORANGE NSW 2800,1991-02-15,122000,,,
405200814,7 / 60 FROST STREET ORANGE NSW 2800,1991-09-30,73500,,,
405201123,3 SPICER'S PLACE ORANGE NSW 2800,1991-06-14,28000,,,
405200995,1 / 177 PARRAMATTA ROAD AUBURN NSW 2144,1991-01-24,1150000,,,
405200939,2 / 26 DARTBROOK ROAD AUBURN NSW 2144,1991-06-03,78500,,,
405201106,432 ANSON STREET ORANGE NSW 2800,1991-06-14,26000,,,
405201234,6 / 34 DARTBROOK ROAD AUBURN NSW 2144,1991-03-28,85000,,,
405201430,12 / 26 JAMES STREET LIDCOMBE NSW 2141,1991-07-03,350000,,,
405201349,23 KENNA STREET ORANGE NSW 2800,1991-10-29,82500,,,
405201190,1 / 3 GIBBONS STREET AUBURN NSW 2144,1991-09-25,105000,,,
405201568,5 / 100 BLAND STREET ASHFIELD NSW 2131,1991-06-11,111000,,,
405201629,10 / 17 MARY STREET LIDCOMBE NSW 2141,1991-10-14,104000,,,
405201993,3 / 124 PARK ROAD AUBURN NSW 2144,1991-09-02,160000,,,
405201766,2 / 32 WARRENDINE STREET ORANGE NSW 2800,1991-12-13,150000,,,
405201586,56 DALHOUSIE STREET HABERFIELD NSW 2045,1991-07-16,252000,,,
405199430,20 THAMES STREET FORBES NSW 2871,1991-10-28,78000,,,
405199002,124 FITZROY STREET DUBBO NSW 2830,1991-11-25,270000,,,
405200057,11 / 1 HARTAS LANE ORANGE NSW 2800,1991-02-22,74000,,,
405199880,7 CARDIGAN STREET AUBURN NSW 2144,1991-03-12,155000,,,
405202024,5 / 15 QUEEN STREET AUBURN NSW 2144,1991-08-22,110200,,,
405200148,7 / 55 NORTHUMBERLAND ROAD AUBURN NSW 2144,1991-06-24,130000,,,
405205954,334 MARION STREET CONDELL PARK NSW 2200,1991-04-05,290000,,,
405199879,9 BERITH STREET AUBURN NSW 2144,1991-01-25,100000,,,
405205981,34 THOMAS STREET PICNIC POINT NSW 2213,1991-08-05,0,,,
405200339,12 ROSEWOOD AVENUE ORANGE NSW 2800,1991-02-07,28000,,,
405206329,93 GREENACRE ROAD GREENACRE NSW 2190,1991-03-22,195000,,,
405206374,9 / 59 RAMSAY ROAD PICNIC POINT NSW 2213,1991-12-20,203000,,,
405206138,235 MARION STREET BANKSTOWN NSW 2200,1991-01-18,140000,,,
405206180,32 URALLA AVENUE PADSTOW NSW 2211,1991-03-15,165000,,,
405206129,3 KINGSTON AVENUE PANANIA NSW 2213,1991-12-23,0,,,
405206658,2 / 376 RAILWAY PARADE CARLTON NSW 2218,1991-01-24,143000,,,
405206547,3 / 21 SWAN AVENUE STRATHFIELD NSW 2135,1991-08-21,175333,,,
405206722,13 KING STREET CANTERBURY NSW 2193,1991-10-25,222000,,,
405206769,32 EDWIN STREET MORTLAKE NSW 2137,1991-03-25,445000,,,
405206863,35 CALOOLA CRESCENT BEVERLY HILLS NSW 2209,1991-06-23,212000,,,
405206999,5 LASSWADE STREET ASHBURY NSW 2193,1991-08-07,265000,,,
405206485,156 HOMER STREET EARLWOOD NSW 2206,1991-06-28,145000,,,
405207211,14 / 30 MORWICK STREET STRATHFIELD NSW 2135,1991-10-21,138000,,,
405206981,36 / 7 EVERTON ROAD STRATHFIELD NSW 2135,1991-06-04,174000,,,
405207226,5 / 14 MACDONALD STREET LAKEMBA NSW 2195,1991-10-08,110000,,,
405219928,80 PRINCE EDWARD PARK ROAD WORONORA NSW 2232,1991-03-26,165000,,,
405219854,31 NORTH STREET KEMPSEY NSW 2440,1991-06-28,91000,,,
405219149,74 SWIFT STREET BALLINA NSW 2478,1991-12-19,93000,,,
405219934,81 SOLDIERS ROAD JANNALI NSW 2226,1991-03-01,200000,,,
405219490,19 SIXTH AVENUE LOFTUS NSW 2232,1991-11-04,187500,,,
405219983,35 FIGTREE HILL DRIVE LENNOX HEAD NSW 2478,1991-09-20,58000,,,
405219181,40 PACIFIC HIGHWAY URUNGA NSW 2455,1991-05-07,98000,,,
405220323,8 VALLEY WAY GYMEA BAY NSW 2227,1991-06-26,135500,,,
405220302,30 OLD FERRY ROAD ILLAWONG NSW 2234,2016-09-06,2500,,,
405220608,5 GOVERNMENT ROAD SOUTH WEST ROCKS NSW 2431,1991-02-22,53000,,,
405220841,3 / 21 BORONIA STREET SAWTELL NSW 2452,1991-05-02,158000,,,
405002099,11 TULOA STREET WANGI WANGI NSW 2267,1990-09-20,32000,,,
405093933,6 CABBAGE TREE PALM CRESCENT PELICAN NSW 2281,1990-12-19,245000,,,
405094068,79 BERKELEY STREET SPEERS POINT NSW 2284,1990-10-20,127500,,,
405002447,39 FISHING POINT ROAD RATHMINES NSW 2283,1990-09-25,305000,,,
405002812,8 JOHN STREET BONNELLS BAY NSW 2264,1990-12-10,48000,,,
405001575,12 BOLTON CLOSE BOLTON POINT NSW 2283,1990-12-06,38700,,,
405093587,109 WYEE ROAD WYEE NSW 2259,1990-12-21,100000,,,
405093835,14 BUCKINGHAM STREET VALENTINE NSW 2280,1990-11-06,57000,,,
405094087,93 ELDER ROAD LAMBTON NSW 2299,1990-12-17,85000,,,
405002234,15 SOUTHERN CROSS DRIVE WOODRISING NSW 2284,1990-11-21,27000,,,
405093675,11 RESERVE ROAD WANGI WANGI NSW 2267,1990-11-29,51500,,,
405094216,17 GEORGE STREET MAYFIELD EAST NSW 2304,1990-12-18,75000,,,
405093725,42 AMELIA STREET CAREY BAY NSW 2283,1990-12-14,215840,,,
405100662,34 WAKOOL STREET TOOLEYBUC NSW 2736,1990-12-03,9500,,,
405100522,152 BAULKHAM HILLS ROAD BAULKHAM HILLS NSW 2153,1990-12-21,195000,,,
405100139,570 SCHUBACH STREET ALBURY NSW 2640,1990-12-21,108000,,,
405017377,570 SCHUBACH STREET ALBURY NSW 2640,1990-12-21,108000,,,
405005385,36 ELIZABETH STREET TELARAH NSW 2320,1990-12-20,98000,,,
405100044,14 BURKE STREET FINLEY NSW 2713,1990-11-20,20000,,,
405018354,67 MERRIVALE STREET TUMUT NSW 2720,1990-12-14,62000,,,
405100676,67 MERIVALE STREET TUMUT NSW 2720,1990-11-02,62000,,,
405021549,317 MALTON ROAD NORTH EPPING NSW 2121,1990-09-24,220000,,,
405022135,58 LONSDALE AVENUE BEROWRA HEIGHTS NSW 2082,1990-09-21,174000,,,
405100968,8 HAZELWOOD PLACE EPPING NSW 2121,1990-11-27,255000,,,
405100966,4 HAMPDEN ROAD PENNANT HILLS NSW 2120,1990-12-05,320000,,,
405101089,22 LOW STREET MOUNT KURING-GAI NSW 2080,1990-08-30,165000,,,
405024270,15 MYRTLE STREET NORMANHURST NSW 2076,1990-05-15,195000,,,
405023534,3 HILLGATE PLACE CHERRYBROOK NSW 2154,1990-05-08,290000,,,
405021433,18 LYNBRAE AVENUE BEECROFT NSW 2119,1990-05-14,310000,,,
405023364,7 LACKENWOOD CRESCENT GALSTON NSW 2159,1990-10-06,240000,,,
405024358,9 BELBOWRIE CLOSE GALSTON NSW 2159,1990-02-28,420000,,,
405024156,63 HANNAH STREET BEECROFT NSW 2119,1990-12-17,287500,,,
405101561,9 LOCKSLEY CLOSE WAHROONGA NSW 2076,1990-08-08,270000,,,
405101182,20 MAPLE AVENUE PENNANT HILLS NSW 2120,1990-02-09,345000,,,
405101673,83 BEROWRA WATERS ROAD BEROWRA NSW 2081,1990-07-13,250000,,,
405101352,9 MARINA CLOSE MOUNT KURING-GAI NSW 2080,1990-01-19,410000,,,
405022201,8 DELAWARE STREET EPPING NSW 2121,1990-08-17,310000,,,
405022311,16 BARDIA ROAD CARLINGFORD NSW 2118,1990-07-12,180000,,,
405094835,7 VERULAM ROAD LAMBTON NSW 2299,1990-11-16,56000,,,
405101759,5 DANTIC PLACE CHERRYBROOK NSW 2126,1990-10-15,152000,,,
405022136,7 NARAMBI CLOSE BEROWRA HEIGHTS NSW 2082,1990-07-13,115000,,,
405023504,15 BANKSIA PLACE ARCADIA NSW 2159,1990-01-19,350000,,,
405101394,15 BANKSIA PLACE ARCADIA NSW 2159,1990-01-19,350000,,,
405101761,1 DANTIC PLACE CHERRYBROOK NSW 2126,1990-10-25,138000,,,
405094827,139 REGENT STREET NEW LAMBTON NSW 2305,1990-09-25,99000,,,
405021583,12 SPRING STREET BEECROFT NSW 2119,1990-04-04,340000,,,
405006597,28 METCALFE STREET WALLSEND NSW 2287,1990-11-26,69950,,,
405094901,16 TOOKE STREET BAR BEACH NSW 2300,1990-12-20,285000,,,
405095059,11 POPPLEWELL ROAD FERN BAY NSW 2295,1990-10-20,190000,,,
405006194,12 STEDMAN STREET MAYFIELD NSW 2304,1990-12-21,73000,,,
405008779,16 KERRIGAN STREET NELSON BAY NSW 2315,1990-10-15,35000,,,
405094875,7 HINKLER STREET MAYFIELD NSW 2304,1990-11-02,88500,,,
405094868,32 VINE STREET MAYFIELD NSW 2304,1990-11-28,35000,,,
405006786,19 MOIRA STREET ADAMSTOWN NSW 2289,1990-12-21,105000,,,
405095523,17 LOWREY STREET STROUD NSW 2425,1990-05-21,80000,,,
405102114,62 AMOR STREET HORNSBY NSW 2077,1990-09-19,120000,,,
405004456,66 CLEARY STREET HAMILTON NSW 2303,1990-12-07,58000,,,
405095331,66 CLEARY STREET HAMILTON NSW 2303,1990-12-07,58000,,,
405004101,74 NATIONAL PARK STREET HAMILTON EAST NSW 2303,1990-12-17,138000,,,
405101920,48 ESSEX STREET EPPING NSW 2121,1990-02-02,265000,,,
405023401,11 CARINYA ROAD MT COLAH NSW 2079,1990-08-23,153000,,,
405024140,153 COPELAND ROAD BEECROFT NSW 2119,1990-04-09,560000,,,
405101829,153 COPELAND ROAD BEECROFT NSW 2119,1990-04-09,560000,,,
405101744,6 BRAIDWOOD AVENUE EPPING NSW 2121,1990-11-05,238000,,,
405023448,14 EUROKA ROAD WESTLEIGH NSW 2120,1990-12-06,300000,,,
405102043,14 EUROKA ROAD WESTLEIGH NSW 2120,1990-12-06,300000,,,
405023276,28 BORONIA AVENUE CHELTENHAM NSW 2119,1990-02-09,1100000,,,
405102103,36 BILLARGA ROAD WESTLEIGH NSW 2120,1990-03-14,305000,,,
405004626,35 CLEARY STREET HAMILTON NSW 2303,1990-09-05,145000,,,
405021601,78 BEROWRA WATERS ROAD BEROWRA NSW 2081,1990-02-22,228000,,,
405024741,23 WAIPORI STREET ST IVES CHASE NSW 2075,1990-11-25,145000,,,
405102283,1 FINLAY AVENUE BEECROFT NSW 2119,1990-05-07,205300,,,
405102066,8 AMBER CLOSE THORNLEIGH NSW 2120,1990-10-24,225000,,,
405094149,1 ANGOPHORA DRIVE WARABROOK NSW 2304,1990-12-05,350000,,,
405022391,59 BILLARGA ROAD WESTLEIGH NSW 2120,1990-02-23,220000,,,
405102167,36 AMOR STREET ASQUITH NSW 2077,1990-02-13,310000,,,
405114727,50 CHARLES STREET LIVERPOOL NSW 2170,1990-05-22,131000,,,
405006386,27 GARDEN GROVE PARADE ADAMSTOWN HEIGHTS NSW 2289,1990-11-08,155000,,,
405006389,65 GEORGE STREET NORTH LAMBTON NSW 2299,1990-11-12,148000,,,
405004822,4 CROUDACE ROAD ELERMORE VALE NSW 2287,1990-11-05,93000,,,
405114800,42 FOVEAUX AVENUE LURNEA NSW 2170,1990-03-27,135000,,,
405114818,3 BUCKLAND ROAD LIVERPOOL NSW 2170,1990-06-22,1111,,,
405114967,109 ELIZABETH DRIVE LIVERPOOL NSW 2170,1990-12-31,1953360,,,
405114537,24 TREVANNA STREET BUSBY NSW 2168,1990-11-30,110000,,,
405115153,21 CORMORANT AVENUE HINCHINBROOK NSW 2168,1990-11-02,58950,,,
405115046,2 CORBY PLACE CHIPPING NORTON NSW 2170,1990-08-03,225000,,,
405114968,115 ELIZABETH DRIVE LIVERPOOL NSW 2170,1990-07-24,1111,,,
405094669,30 VICTORIA STREET ADAMSTOWN NSW 2289,1990-12-18,110000,,,
405094582,59 ROE STREET MAYFIELD NSW 2304,1990-11-21,35000,,,
405006591,69 GLEBE ROAD MEREWETHER NSW 2291,1990-10-30,115000,,,
405115238,10 BYRNE STREET ASHCROFT NSW 2168,1990-12-21,160000,,,
405115222,61 GUTHEGA CRESCENT HECKENBERG NSW 2168,1990-04-27,107000,,,
405115323,19 GRAHAM AVENUE CASULA NSW 2170,1990-12-14,123500,,,
405115115,15 BALANADA AVENUE CHIPPING NORTON NSW 2170,1990-10-26,168000,,,
405115257,19 DUNDEE STREET SADLEIR NSW 2168,1990-07-02,110000,,,
405115892,53 PHILLIP STREET ST MARYS NSW 2760,1990-08-29,97000,,,
405115555,6 LIBRA PLACE ERSKINE PARK NSW 2759,1990-12-14,125000,,,
405115824,13 KIPLING DRIVE ST MARYS NSW 2760,1990-12-14,118500,,,
405115663,9 BLACKBUTT PLACE EMU PLAINS NSW 2750,1990-04-19,155000,,,
405115549,12 LADBURY AVENUE PENRITH NSW 2750,1990-02-23,93000,,,
405085775,21 BLAMEY ROAD COLYTON NSW 2760,1990-12-19,92500,,,
405115919,222 SHEPHERD STREET ST MARYS NSW 2760,1990-06-22,141000,,,
405112821,11 WILLIAM HOWE PLACE NARELLAN VALE NSW 2567,1990-12-21,147140,,,
405086738,22 PHOENIX CRESCENT ERSKINE PARK NSW 2759,1990-09-28,62750,,,
405085684,85 SHEPPARD ROAD EMU PLAINS NSW 2750,1990-04-12,190000,,,
405087467,194 SHEPHERD STREET ST MARYS NSW 2760,1990-09-28,120000,,,
405116193,95 PINE CREEK CIRCUIT ST CLAIR NSW 2759,1990-05-01,118000,,,
405113067,9 BATES CLOSE ELDERSLIE NSW 2570,1990-06-22,68000,,,
405113066,15 BATES CLOSE ELDERSLIE NSW 2570,1990-01-22,72000,,,
405116322,3 SHIELDS ROAD COLYTON NSW 2760,1990-06-01,115000,,,
405086742,30 PHOENIX CRESCENT ERSKINE PARK NSW 2759,1990-06-01,63750,,,
405112984,5 LARNACH PLACE ELDERSLIE NSW 2570,1990-12-21,139000,,,
405087077,21 RODLEY AVENUE PENRITH NSW 2750,1990-05-22,175000,,,
405116317,21 RODLEY AVENUE PENRITH NSW 2750,1990-05-22,175000,,,
405113120,10 POLWORTH CLOSE ELDERSLIE NSW 2570,1990-08-31,70000,,,
405113139,8 SOUTHDOWN ROAD ELDERSLIE NSW 2570,1990-09-10,60000,,,
405078417,24 LITTLE STREET CAMDEN NSW 2570,1990-05-25,132000,,,
405083938,45 VILLIERS STREET PORTLAND NSW 2847,1990-06-20,60000,,,
405113925,18 WHITE WAY CASULA NSW 2170,1990-11-20,88000,,,
405113736,35 LEHMANN AVENUE LIVERPOOL NSW 2170,1990-11-16,160000,,,
405113908,7 WHIMBREL AVENUE HINCHINBROOK NSW 2168,1990-10-03,67250,,,
405114006,9 TENNANT STREET CASULA NSW 2170,1990-09-25,86500,,,
405078035,8 SUSSEX PLACE NARELLAN NSW 2567,1990-10-03,140500,,,
405080243,28 COOK AVENUE CANLEY VALE NSW 2166,1990-08-16,93700,,,
405113590,28 COOK AVENUE CANLEY VALE NSW 2166,1990-08-16,93700,,,
405077123,9 BURKE STREET RUSE NSW 2560,1990-08-27,55000,,,
405114009,15 TENNANT STREET CASULA NSW 2170,1990-09-04,86500,,,
405080434,36 KALANG ROAD EDENSOR PARK NSW 2176,1990-11-23,110000,,,
405114372,13 SHUTE WAY CASULA NSW 2170,1990-12-28,83000,,,
405084441,10 OXLEY STREET WALLERAWANG NSW 2845,1990-08-28,46000,,,
405113824,6 KYLIE WAY CASULA NSW 2170,1990-12-28,83000,,,
405114035,20 MAINSBRIDGE AVENUE LIVERPOOL NSW 2170,1990-12-20,105000,,,
405114323,4 SWAIN STREET MOOREBANK NSW 2170,1990-09-21,1111,,,
405113708,117 MAIN STREET LITHGOW NSW 2790,1990-11-30,120000,,,
405114203,73 ST ANDREWS BOULEVARD CASULA NSW 2170,1990-11-23,111,,,
405083977,21 STOCKTON AVENUE MOOREBANK NSW 2170,1990-01-03,0,,,
405081301,90 FAIRVIEW ROAD CABRAMATTA NSW 2166,1990-11-02,136500,,,
405114462,47 O'BRIEN PARADE LIVERPOOL NSW 2170,1990-08-31,121000,,,
405113485,110 HAM STREET SOUTH WINDSOR NSW 2756,1990-12-04,337840,,,
405068177,5 WATERLOO STREET SURRY HILLS NSW 2010,1990-07-09,3000000,,,
405113707,93 MAIN STREET LITHGOW NSW 2790,1990-06-29,100000,,,
405083023,93 MAIN STREET LITHGOW NSW 2790,1990-06-29,100000,,,
405067738,77 BOUNDARY STREET DARLINGHURST NSW 2010,1990-12-21,605000,,,
405084754,45 MARYVALE AVENUE LIVERPOOL NSW 2170,1990-11-30,125000,,,
405114412,45 MARYVALE AVENUE LIVERPOOL NSW 2170,1990-11-30,125000,,,
405111652,40 HUTCHINSON STREET SURRY HILLS NSW 2010,1990-07-31,159000,,,
405112059,1 RAINFORD STREET SURRY HILLS NSW 2010,1990-08-21,275000,,,
405068424,23 LITTLE CLEVELAND STREET REDFERN NSW 2016,1990-04-27,95000,,,
405112149,21 FOXWOOD AVENUE QUAKERS HILL NSW 2763,1990-08-24,62000,,,
405112044,70 MARSHALL STREET SURRY HILLS NSW 2010,1990-11-16,155000,,,
405068150,99 EVELEIGH STREET REDFERN NSW 2016,1990-05-22,31000,,,
405112162,59 GILLIAN CRESCENT HASSALL GROVE NSW 2761,1990-08-29,55000,,,
405067927,21 JENNINGS STREET ALEXANDRIA NSW 2015,1990-08-22,163000,,,
405111781,42 PRIMROSE AVENUE ROSEBERY NSW 2018,1990-06-15,227000,,,
405070236,42 PRIMROSE AVENUE ROSEBERY NSW 2018,1990-07-27,227000,,,
405067735,71 BOUNDARY STREET DARLINGHURST NSW 2010,1990-05-17,220000,,,
405112190,24 JACARANDA PLACE DOONSIDE NSW 2767,1990-04-27,119538,,,
405108973,201 YAMBA ROAD YAMBA NSW 2464,1990-12-24,85000,,,
405112254,7 JESSICA PLACE PLUMPTON NSW 2761,1990-11-12,58000,,,
405068860,34 FOXWOOD AVENUE QUAKERS HILL NSW 2763,1990-09-24,64000,,,
405112170,34 FOXWOOD AVENUE QUAKERS HILL NSW 2763,1990-09-24,64000,,,
405112401,25 BOOMERANG PLACE SEVEN HILLS NSW 2147,1990-12-13,310000,,,
405057817,119 WINGHAM ROAD TAREE NSW 2430,1990-10-25,130000,,,
405109221,14 WOODCLIFF PARADE TAREE NSW 2430,1990-12-14,28000,,,
405112532,18 CROATIA PLACE QUAKERS HILL NSW 2763,1990-12-10,75000,,,
405111742,82 ANN STREET SURRY HILLS NSW 2010,1990-09-21,335500,,,
405109839,44 HIBISCUS PARADE BANORA POINT NSW 2486,1990-12-13,276500,,,
405109591,216 KENNEDY DRIVE TWEED HEADS WEST NSW 2485,1990-04-18,870000,,,
405059292,216 KENNEDY DRIVE TWEED HEADS WEST NSW 2485,1990-04-18,870000,,,
405108952,22 FERMOY AVENUE LISMORE NSW 2480,1990-03-30,95000,,,
405062425,127 GREY STREET GLEN INNES NSW 2370,1990-10-10,70000,,,
405110651,90 BRIDGE STREET URALLA NSW 2358,1990-10-12,126000,,,
405110692,23 MAITLAND STREET URALLA NSW 2358,1990-08-02,58000,,,
405110046,276 GREY STREET GLEN INNES NSW 2370,1990-05-31,80000,,,
405064427,228 BYRON STREET INVERELL NSW 2360,1990-08-10,70000,,,
405064647,108 FITZROY STREET QUIRINDI NSW 2343,1990-10-24,52000,,,
405064237,23 BRAE STREET INVERELL NSW 2360,1990-10-18,88500,,,
405062137,128 FLORENCE AVENUE EASTLAKES NSW 2018,1990-11-16,226000,,,
405065712,69 VICTORIA ROAD ROZELLE NSW 2039,1990-11-07,455000,,,
405111131,38 THOMSON STREET DARLINGHURST NSW 2010,1990-05-04,315000,,,
405110925,87 MILLER STREET PYRMONT NSW 2009,1990-01-12,180000,,,
405064740,11 ADDISON ROAD MARRICKVILLE NSW 2204,1990-04-29,120000,,,
405111169,10 SMITH STREET SURRY HILLS NSW 2010,1990-05-07,150000,,,
405067340,118 BELMONT STREET ALEXANDRIA NSW 2015,1990-06-25,190000,,,
405045326,7 TEAKLE STREET SUMMER HILL NSW 2130,1990-11-30,330000,,,
405050435,30 WENTWORTH ROAD STRATHFIELD NSW 2135,1990-09-19,407500,4,2,1
405050100,9 PORTLAND STREET ENFIELD NSW 2136,1990-02-19,176000,,,
405106535,9 PORTLAND STREET ENFIELD NSW 2136,1990-02-19,176000,,,
405050425,9 WALSH AVENUE CROYDON PARK NSW 2133,1990-06-01,180000,,,
405106657,17 BRAND STREET CROYDON NSW 2132,1990-09-06,225000,,,
405050259,11 SUNBEAM AVENUE CROYDON NSW 2134,1990-11-13,370000,,,
405106718,101 MITCHELL STREET CROYDON PARK NSW 2133,1990-07-17,225500,,,
405106534,64 PORTLAND STREET CROYDON PARK NSW 2133,1990-02-02,152000,,,
405108181,12 FRANK COOPER STREET SOUTH WEST ROCKS NSW 2431,1990-12-21,85000,,,
405108402,13 BELMORE STREET SMITHTOWN NSW 2440,1990-11-20,70000,,,
405107978,145 SAWTELL ROAD SAWTELL NSW 2452,1990-12-18,107000,,,
405057055,3 CARLA PLACE ALSTONVILLE NSW 2477,1990-08-23,46000,,,
405106961,38 CURRAWANG STREET CONCORD WEST NSW 2138,1990-10-08,245000,,,
405057052,9 ADELE STREET ALSTONVILLE NSW 2477,1990-10-26,46000,,,
405050514,9 LOFTUS STREET CONCORD NSW 2137,1990-04-10,465000,,,
405050492,9 KINGSTON AVENUE CONCORD NSW 2137,1990-11-30,193000,,,
405107162,446 RAILWAY PARADE ALLAWAH NSW 2218,1990-12-22,215000,,,
405108149,38 COURSE STREET GRAFTON NSW 2460,1990-12-17,120000,,,
405044183,16 COURT STREET MUDGEE NSW 2850,1990-12-07,210000,,,
405056064,88 JOHNSTON STREET CASINO NSW 2470,1990-10-26,82500,,,
405104667,13 LINDSAY PLACE DUBBO NSW 2830,1990-11-05,95000,,,
405108222,9 FIFTEENTH AVENUE SAWTELL NSW 2452,1990-12-17,158000,,,
405104940,25 MEADOWBANK DRIVE DUBBO NSW 2830,1990-10-09,93450,,,
405104883,15 HOWARD AVENUE DUBBO NSW 2830,1990-10-24,112000,,,
405108664,20 MALONEY AVENUE SOUTH LISMORE NSW 2480,1990-12-21,80000,,,
405059601,42 TERANIA STREET LISMORE NSW 2480,1990-11-21,30000,,,
405108528,42 TERANIA STREET NORTH LISMORE NSW 2480,1990-11-21,30000,,,
405104866,72 CHRISTIE STREET RAGLAN NSW 2795,1990-11-29,130000,,,
405104766,12 RUSSELL STREET BATHURST NSW 2795,1990-12-19,97000,,,
405108911,86 ESMONDE STREET LISMORE NSW 2480,1990-08-17,70000,,,
405044185,26 DENISON STREET MUDGEE NSW 2850,1990-12-10,123000,,,
405105524,149 LOUEE STREET RYLSTONE NSW 2849,1990-09-12,700,,,
405046985,2 YEO AVENUE ASHFIELD NSW 2131,1990-10-31,227500,,,
405045546,54 O'CONNOR STREET HABERFIELD NSW 2045,1990-10-05,320000,,,
405046192,100 ALT STREET ASHFIELD NSW 2131,1990-11-02,231000,,,
405105625,29 CARSHALTON STREET CROYDON NSW 2132,1990-09-07,146500,,,
405046802,202 HAWTHORNE PARADE HABERFIELD NSW 2045,1990-11-23,180000,,,
405106110,76 CHURCH STREET ASHFIELD NSW 2131,1990-12-14,154100,,,
405106067,79 MAUGHAN STREET WELLINGTON NSW 2820,1990-08-31,36000,,,
405103498,28 BALFOUR ROAD AUSTINMER NSW 2515,1990-11-16,155000,,,
405046327,7 KOORONGA AVENUE ORANGE NSW 2800,1990-12-10,70000,,,
405047164,16 HENRY STREET ASHFIELD NSW 2131,1990-10-08,225000,,,
405106201,33 CARLISLE STREET ASHFIELD NSW 2131,1990-09-17,170000,,,
405047716,41 MORRIS STREET SUMMER HILL NSW 2130,1990-12-15,152000,,,
405103288,11 AUSTIN STREET WOONONA NSW 2517,1990-02-22,103000,,,
405045538,19 YEO AVENUE ASHFIELD NSW 2131,1990-10-18,233000,,,
405038616,9 DENISON STREET WOLLONGONG NSW 2500,1990-03-30,99500,,,
405106272,198 QUEEN STREET ASHFIELD NSW 2131,1990-03-29,250000,,,
405103809,5 BROKER STREET RUSSELL VALE NSW 2517,1990-01-19,115000,,,
405040100,14 CHURCHILL AVENUE WARRAWONG NSW 2502,1990-12-21,95000,,,
405103754,14 CHURCHILL AVENUE WARRAWONG NSW 2502,1990-12-21,95000,,,
405103664,2 BENT STREET WARRAWONG NSW 2502,1990-09-21,135000,,,
405038784,2 BENT STREET WARRAWONG NSW 2502,1990-09-21,135000,,,
405103831,192 CORRIMAL STREET WOLLONGONG NSW 2500,1990-11-05,154000,,,
405041320,4 CARR PARADE UNANDERRA NSW 2526,1990-04-17,109000,,,
405040536,41 CHURCH STREET WOLLONGONG NSW 2500,1990-05-03,220000,,,
405104055,6 CARRINGLE STREET BERKELEY NSW 2506,1990-05-21,110000,,,
405038142,22 BARELLAN AVENUE DAPTO NSW 2530,1990-06-08,80000,,,
405104070,18 COWPER STREET PORT KEMBLA NSW 2505,1990-09-05,190000,,,
405043343,28 BARKER CIRCUIT BATHURST NSW 2795,1990-12-06,140000,,,
405103690,23 ALLAN STREET PORT KEMBLA NSW 2505,1990-10-05,101000,,,
405039018,48 BILLABONG AVENUE DAPTO NSW 2530,1990-03-27,80000,,,
403633666,251 CRAWFORD STREET QUEANBEYAN NSW 2620,1986-08-13,675000,,,
403628733,5 PILBARRA PLACE CARTWRIGHT NSW 2168,1977-09-26,9480,,,
403632831,16 TAPIOLA AVENUE HEBERSHAM NSW 2770,1975-08-08,15400,,,
403482505,DE MEYRICK AVENUE CASULA NSW 2170,1900-01-01,420000,,,
403580319,25 / 106 CRIMEA ROAD MARSFIELD NSW 2122,1991-10-10,155000,,,
403577994,3 RENSHAW STREET WARWICK FARM NSW 2170,1965-09-23,8250,,,
404676027,21 BAYVIEW ROAD CRONULLA NSW 2230,1986-02-21,142000,,,
403218622,553 GLEBE ROAD ADAMSTOWN NSW 2289,1900-01-01,20000,3,1,
404500290,132 TOWNVIEW ROAD MOUNT PRITCHARD NSW 2170,1972-06-05,12000
404540905,4 ADAMS STREET STOCKINBINGAL NSW 2725,1972-05-09,2000,,,
403178918,WENTWORTH STREET TEMPE NSW 2044,1978-03-09,1270,,,
404590631,32 LOFTUS STREET BUNDEENA NSW 2230,1994-09-17,0,,,
404589454,5 / 22 PARK AVENUE BURWOOD NSW 2134,1993-05-17,135000,,,
404594263,3 MOFFATT DRIVE LALOR PARK NSW 2147,1960-12-21,6070,,,
402941343,9 ISA PLACE CARTWRIGHT NSW 2168,1967-09-15,9730,,,
403084973,MIMOSA STREET COOLAMON NSW 2701,1966-11-07,9150,,,
403082809,3 KENILWORTH STREET MILLER NSW 2168,1964-07-30,89750,,,
403091229,34 ALLOWAH STREET WARATAH WEST NSW 2298,1961-12-29,7670,,,
403544051,7 SELTIN GLEN WEST HAVEN NSW 2443,1900-01-01,525000,,,
403547740,6 HUNTLEY PLACE CARTWRIGHT NSW 2168,1966-04-29,7650,,,
